Action_ID,Subtask_IDRef,Name,Description,Inactive_AsOf
20306,28,*,Phone call with Gwen re: all Middle and High programs and Bike to School events,
20307,22,*,"Bike Blender Earth Day event at Brookside Elementary. Rode Bike Blender there, cleaned everything, Emailed video to Laura",
20308,28,*,"Rode to Hall MS for separate meetings with Leadership teacher for Bike To School Day, VP for Bike to school day and BikeMobile, Science Teacher to discuss Marketing/Transportation Class for 5 classes.",
20309,28,*,"Gathering supplies from office for 50% Challenge event at Miller Creek MS., loading into car. Ready for tomorrow.",
20310,28,*,Miller Creek Bike Blender 50% Challenge Event,
20311,28,*,Ross School Earth Day Bike Blender Event,
20312,28,*,"Emails planning Bike to School day for Hall, Del Mar, White Hill and Miller Creek. Phone call with Kathy McLeod. Made bulletin announcements sent to White Hill and Del Mar.Meeting with Gwen to create packages of all supplies for Bike to School day for all our schools.",
20313,13,*,Ross Bike Rodeo,
20314,28,*,"Communication with Drake Mtn. Bike Club and Green Routes club to recruit students for Go Green events, coordination of Earth Day with club.",
20315,30,*,Communications with Redwood HS Club Presidents and teacher; agenda for meeting and prep for video; follow-up regarding Bike to School Day prep.,
20316,30,*,Meeting at Redwood HS club - video production for SR2S promotional film and prep for Bike to School Day.,
20317,28,*,Met with Lou for event planning;  inventory of supplies.,
20318,20,*,Staff meeting - program development.,
20319,31,*,"Communication with staff; scheduling for meetings; office organization, pedal press",
20320,28,*,Bike Blender promotional event at Hall Middle School,
20321,16,*,Scheduling Bike Skills presentation with Kent Ass't Principal and staff,
20322,28,*,Communication with MSEL organizers for Intern; and upcoming Assembly/Bike to School Day,
20323,28,*,Communication with teachers at MVMS; bike donation publicity and organization plans.,
20324,16,*,Scheduling bike rodeos at various schools,
20325,31,*,"Communication with Davidson troup leader to schedule meetings with girl scouts, follow-up  parent emails regarding next steps.",
20326,28,*,Communication with Lou about Bel Aire bike to School Day planning.,
20327,28,*,Communication with Redwood students and staff; Bike to School Day and Sustainability Fest - solicitation for prizes.,
20328,16,*,Scheduling bike classes,
20329,30,*,Communication with Davidson - follow-up to meeting with police chief and next steps.,
20330,28,*,Writing e-blasts for Bke to School Day,
20331,28,*,Planning for Bike to School event and 50% Launch - Lou and school staff,
20332,31,*,Communication with staff for events; newsletters and bulletin announcements,
20333,22,*,"St. Rita's - Bike Blender, poster art and bike repair event to promote Bike to School Day",
20334,28,*,Communication about Go Green event; 50% challenge and photography.,
20335,16,*,Scheduling for rodeos and classes,
20336,30,*,Communication with Davidson; scheduling meeting and prep,
20337,28,*,Communication about Bike Donation Drive with teacher; communication about Kent Centenial event.,
20338,31,*,Communication with teachers and parent volunteer about Bike Donation Drive and Go Green Challenge,
20339,28,*,Communication with TAM HS:  Bike to Work Day and survey,
20340,28,*,"Communication with Lou - Bike To Work Day and events at various schools; bulletin notices, outreach strategies, organization of events",
20341,28,*,Communication with Drake HS to coordinate Bike to School and No Cars on Campus / Earth Day,
20342,30,*,Club meeting to plan for events,
20343,30,*,Meeting with Davidson Girl Scouts; interview of businesses and notification of infrastructure changes for Council Mtg,
20344,28,*,Go Green Bike Blender event at Miller Creek,
20345,30,*,Meeting with Redwood club and follow-up on planning for Bike to School Day and Sustainability Festival,
20346,30,*,Meeting with Wendi to update on Middle and High School events,
20347,31,*,Drop off posters at Hall Middle school and communication with teacher about classes,
20348,30,*,Meeting with Lou and coordination of supplies,
20349,28,*,Communication with TLHS about Assembly and Bike to School Day,
20350,28,*,Load in of supplies for Sustainability Festival at TLHS,
20351,13,*,Strawberry Bike Rodeo,
20352,13,*,San Domenico Bike Rodeo,
20353,14,*,San Domenico Bike Drills,
20354,13,*,Edna McGuire bike rodeo,
20355,22,*,planning and communications for bike to school day and team leader meeting; talk to press,
20356,3,*,letters for SRTS grants,
20357,10,*,outreach to county about Venetia Valley improvements.,
20358,3,*,request letters of support,
20359,25,*,"prep for team leader meeting; shopping, staff management; team leader meeting; present at Old Mill PTA",
20360,10,*,research for Cove School,
20361,9,*,Ross Valley agenda; prep with girl scouts for presentation to SR City Council; discuss SR grant proposal with David Parisi in relation to GS presentation.,
20362,32,*,press release for bike to school day; follow up; PR for bike donation drive,
20363,6,*,MTC quarterly regional meeting,
20364,9,*,meeting with principal and volunteers from Cove School to plan outreach campaign,
20365,26,*,prep for Old Mill meeting,
20366,11,*,walk through of Larkspur bike path issues with team leader,
20367,33,*,"develop objectives for Canal project, provide materials for meeting next week, provide history of SR2S in the Canal",
20368,2,*,prepare report for Linda Jackson on Novato schools prepare invoice,
20369,23,*,respond to emails,
20370,3,*,research and provide stats for grants; letters,
20371,10,*,review updates to Hidden Valley issues list,
20372,22,*,press for bike to school day.  Make staff assignments. Other bike to school day communications; promotion  Bike to School event at San Ramon School; follow up saving pictures and reviewing reports press work,
20373,33,*,"phone meeting with Katrien, review progress, discuss future steps.; review report from char café meeting",
20374,17,*,video conference call with James on proposa for restucturing the class scheduling program,
20375,2,*,prepare April reports; staff time cards,
20376,9,*,Ross Valley Task Force meeting and Hidden Valley subcommittee meeting,
20377,30,*,Meeting with Heather and Gwen on Kent program,
20378,8,*,update web pages,
20379,17,*,Created alternate layouts for intersections in effort to increase instructor's control over the flow of traffic in Rules of the Road and the Cross-Traffic courses.  Wrote description of presentation for Redwood HS Sustainability Festival. Followed up with confirmation of attendance and question regarding location of second session.,
20380,13,*,"Lycee Francais ES ""Bike Safety"" and ""Traffic Safety"" for 2 classes and 30 students.",
20381,13,*,"Bel Aire ES ""Bike Rodeo"" for 6 classes and 300 students.  Pickup truck and trailer.  Left early for birth of Jacob!",
20382,13,*,"Francais Lycee ES ""Bike Rodeo"" for 2 classes and 30 students.",
20383,13,*,"St. Rita ES ""Stop, Look and Listen"" and ""Walk Around the Block"" for 1 class and 18 students.  ""Bike Safety"" and ""Traffic Safety"" for 1 class and 20 students.",
20384,14,*,"St. Rita MS ""Drive that Bike"" for 1 class and 26 students.",
20385,13,*,"Francais Lycee ES ""Bike Rodeo."" Pickup truck.  Pickup and dropoff trailer.",
20386,13,*,"St. Rita ES ""Bike Rodeo"" for 1 class and 20 students.",
20387,14,*,"St. Rita MS ""Outdoor Bike Drills"" for 1 class and 26 students.",
20388,35,*,Meeting with Wendi regarding reorganization of education program to facilitate more efficient use of instructors time with a block schedule of class K-5 instead of only teaching 2-4 for PE teachers in Elementary school  Outlined various other improvements or materials to enhance our curriculum.,
20389,22,*,Gathered supplies for National Bike to School Day .  Coordinated with Neil Cummins and Bacich ES events. .  Outlined data needed to assess feasability of expanding the elementary education program.,
20390,13,*,"Park ES ""Stop, Look and Listen"" for 3 classes and 50 students.  ""Bike Safety"" for 2 classes and 44 students.",
20391,13,*,Bike to School Day!  Gathering photos and video at Bacich ES.  Creating and sharing videos for Bacich and Neil Cummins.,
20392,13,*,"Mary Silveira ES ""Bike Rodeo"" for 3 classes and 65 students.",
20393,14,*,Pickup Uhaul truck and deliver to Fairfax for Kent MS Bike Drive tomorrow.,
20394,17,*,"Exploring block scheduling.  Created mock schedule based on a few example schools alreay completed this year.  Conteact PE staff to obtain copy of their daily schedules.  Identified target schools created spreadsheet with data on the current and potential numbers of students reached, and staff hours required.",
20395,17,*,"scheduling: update calendar, cancel and reschedule classes, communications with staff and school contacts",
20396,22,*,Bike To School Day - prep supplies,
20397,26,*,team leader meeting- prep- attend- cleanup,
20398,23,*,communicators,
20399,32,*,Survey- mailed to all schools,
20400,16,*,"scheduling: update calendar, cancel and reschedule classes, communications with staff and school contacts",
20401,32,*,Survey- follow-up with schools,
20402,13,*,Instructor- Mary Silveria bike rodeo,
20403,28,*,"emails to Miller Creek, Sinaloa, Del Mar re: bike to school day. Planning for the week, speaking to Gwen re: Costco purchase tomorrow.",
20404,28,*,"Drove to Gwens to get posters, drove to Sinaloa, met Barb Curtice to discuss Bike to School day, gave her supplies.,",
20405,28,*,"Drove to Costco to buy 1,500 granola bars, blender supplies, and movie tickets for give-aways for bike to school day and other events. Dropped some supplies at Gwens, others at office and home. Returned emails re: bike to school day, worked on Pedal Press re-write.",
20406,30,*,Hall MS Met with 4 students in Rebecca Newburn's science class and discussed bicycle advocacy for a project the students are doing.,
20407,13,*,Mary Silviera Traffic Safety Class (25 students),
20408,28,*,"Drove to Miller Creek to bring posters to Mike Schulist, drove to Craig Tackaberry's house to drop off prizes, drove to Kathy McLeod's house to drop off prizes and posters for Delmar. Drove to Michael's to buy wire and beads for Katrien.",
20409,28,*,"emails to announce Bike to School Day to White Hill, Hall, and parents that are helping. Phone conversation with Gwen re: all the schools",
